# donor history coverage ledger
# forge_commit=78fad4069d778996c24ecf5acc5cbe0e1edea7a
# donor_commit=cc2d69425beea2c93a4000e44d49381deba8eed2
# total_rows=525
# disposition_counts={"rejected non scope item":334,"adapted later":191}
history_id	donor_commit	full_commit	short_commit	observed_date	message	applicability	disposition	requirement_id	phase_id	task_id	regression_id	evidence
HISTORY-0322	cc2d69425beea2c93a4000e44d49381deba8eed2	3e26f4892d3a5155a46200c097e1ac6a9176414f	3e26f48	2026-09-03T05:36:46-05:00	record journal lookup evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0322	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 3e26f4892d3a5155a46200c097e1ac6a9176414f
HISTORY-0323	cc2d69425beea2c93a4000e44d49381deba8eed2	9aefc90cab0b21a69ea2be6f0b82ef8eec2f9875	9aefc90	2026-09-03T05:36:17-05:00	harden journal lookup failures.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0323	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 9aefc90cab0b21a69ea2be6f0b82ef8eec2f9875
HISTORY-0324	cc2d69425beea2c93a4000e44d49381deba8eed2	94000b50d360a8c168eb5e66007566c13fc9e350	94000b5	2026-09-03T05:33:25-05:00	record journal recovery evidence.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0324	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 94000b50d360a8c168eb5e66007566c13fc9e350
HISTORY-0325	cc2d69425beea2c93a4000e44d49381deba8eed2	8678b7894999d878958a2800eb8cf7f62b9b976c	8678b78	2026-09-03T05:28:39-05:00	harden journal failure recovery.	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0325	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 8678b7894999d878958a2800eb8cf7f62b9b976c
HISTORY-0326	cc2d69425beea2c93a4000e44d49381deba8eed2	e5e5d15f6235c901a5950dc893f8ef71e293addf	e5e5d15	2026-09-03T05:20:57-05:00	record client startup smoke.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0326	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 e5e5d15f6235c901a5950dc893f8ef71e293addf
HISTORY-0327	cc2d69425beea2c93a4000e44d49381deba8eed2	b700552dc64b1ec1975e549cfbd0bf3849ebd09f	b700552	2026-09-03T05:16:36-05:00	clarify phase status.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0327	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 b700552dc64b1ec1975e549cfbd0bf3849ebd09f
HISTORY-0328	cc2d69425beea2c93a4000e44d49381deba8eed2	4571baad345164584e9e1e05358b433c691aa463	4571baa	2026-09-03T05:14:03-05:00	record admin custody evidence.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0328	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4571baad345164584e9e1e05358b433c691aa463
HISTORY-0329	cc2d69425beea2c93a4000e44d49381deba8eed2	241271494999254d57b674c6b4084e1196f46222	2412714	2026-09-03T05:13:02-05:00	secure admin shop delivery custody.	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0329	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 241271494999254d57b674c6b4084e1196f46222
HISTORY-0330	cc2d69425beea2c93a4000e44d49381deba8eed2	b7bab240ed407343c87a70ee0ede7e9ee64d0ced	b7bab24	2026-09-03T04:59:57-05:00	record checked price artifact evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0330	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 b7bab240ed407343c87a70ee0ede7e9ee64d0ced
HISTORY-0331	cc2d69425beea2c93a4000e44d49381deba8eed2	d2ec65d2c5535dba48f32a05a2bd0557ffe04db9	d2ec65d	2026-09-03T04:59:22-05:00	harden player shop price overflow.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0331	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 d2ec65d2c5535dba48f32a05a2bd0557ffe04db9
HISTORY-0332	cc2d69425beea2c93a4000e44d49381deba8eed2	40ba155c0623620520d01ae989a02aeef677913e	40ba155	2026-09-03T04:51:24-05:00	document pure barter rollback safety.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0332	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 40ba155c0623620520d01ae989a02aeef677913e
HISTORY-0333	cc2d69425beea2c93a4000e44d49381deba8eed2	76e6cc0e629f22b6a893d0064eb8820f099eb110	76e6cc0	2026-09-03T04:49:22-05:00	record pure barter safety evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0333	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 76e6cc0e629f22b6a893d0064eb8820f099eb110
HISTORY-0334	cc2d69425beea2c93a4000e44d49381deba8eed2	a45dafaf7945e9ec47dfbd03bc256f99aeb5b3e9	a45dafa	2026-09-03T04:45:54-05:00	harden pure barter rollback safety.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0334	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 a45dafaf7945e9ec47dfbd03bc256f99aeb5b3e9
HISTORY-0335	cc2d69425beea2c93a4000e44d49381deba8eed2	5710b3eb7d13639f37672d8b807a41ae150e750b	5710b3e	2026-09-03T04:37:50-05:00	record offline view hardening	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0335	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 5710b3eb7d13639f37672d8b807a41ae150e750b
HISTORY-0336	cc2d69425beea2c93a4000e44d49381deba8eed2	2c685be2d329356f6016e0bbf212fe2ac2f75573	2c685be	2026-09-03T04:36:55-05:00	harden offline balance views	applicable	adapted later	CORE-REQ-010	CORE-PHASE-005	P005-TASK-001	REG-P000-HISTORY-0336	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 2c685be2d329356f6016e0bbf212fe2ac2f75573
HISTORY-0337	cc2d69425beea2c93a4000e44d49381deba8eed2	5074058b80231b8351246d39b63501c4765a7b7b	5074058	2026-09-03T04:31:18-05:00	document recovery boundaries.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0337	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 5074058b80231b8351246d39b63501c4765a7b7b
HISTORY-0338	cc2d69425beea2c93a4000e44d49381deba8eed2	0bc93fae53240fc9b08b4a87d4a9456c2141669f	0bc93fa	2026-09-03T04:28:41-05:00	preserve custody across money failures.	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0338	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 0bc93fae53240fc9b08b4a87d4a9456c2141669f
HISTORY-0339	cc2d69425beea2c93a4000e44d49381deba8eed2	1d002c2f70cf47c414aa8967cf78f1784d5624bf	1d002c2	2026-09-03T04:14:09-05:00	record settlement claim artifact.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0339	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1d002c2f70cf47c414aa8967cf78f1784d5624bf
HISTORY-0340	cc2d69425beea2c93a4000e44d49381deba8eed2	657f3371d6669fc4fc4b06a6d0519fc5d27e6d24	657f337	2026-09-03T04:13:29-05:00	protect settlement claim finalization.	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0340	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 657f3371d6669fc4fc4b06a6d0519fc5d27e6d24
HISTORY-0341	cc2d69425beea2c93a4000e44d49381deba8eed2	0aea4696003c7167204c784c8c8d4ccc59893a2b	0aea469	2026-09-03T04:03:34-05:00	record escrow recovery verification.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0341	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 0aea4696003c7167204c784c8c8d4ccc59893a2b
HISTORY-0342	cc2d69425beea2c93a4000e44d49381deba8eed2	766b94ef72a6d04fffe86159d76a2667eb703b50	766b94e	2026-09-03T04:01:13-05:00	protect buyback storage rollback.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0342	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 766b94ef72a6d04fffe86159d76a2667eb703b50
HISTORY-0343	cc2d69425beea2c93a4000e44d49381deba8eed2	b92f12b10cdfd4c5f76e57679b8dd5be95cf6669	b92f12b	2026-09-03T04:00:07-05:00	refresh escrow artifact evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0343	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 b92f12b10cdfd4c5f76e57679b8dd5be95cf6669
HISTORY-0344	cc2d69425beea2c93a4000e44d49381deba8eed2	beed715c342a6d75634081f8a5f3bccac45b5309	beed715	2026-09-03T03:59:32-05:00	restrict escrow refund states.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0344	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 beed715c342a6d75634081f8a5f3bccac45b5309
HISTORY-0345	cc2d69425beea2c93a4000e44d49381deba8eed2	0684815a8b8b912df0bc2fdfaf774d399daba76e	0684815	2026-09-03T03:57:15-05:00	record buyback server smoke.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0345	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 0684815a8b8b912df0bc2fdfaf774d399daba76e
HISTORY-0346	cc2d69425beea2c93a4000e44d49381deba8eed2	0fc816cef26d1bfc1e4220a24e759c3d49c6e07d	0fc816c	2026-09-03T03:55:27-05:00	record buyback restore safety.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0346	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 0fc816cef26d1bfc1e4220a24e759c3d49c6e07d
HISTORY-0347	cc2d69425beea2c93a4000e44d49381deba8eed2	b2fdd6519d932edb2830e37a1e303ccea34945bc	b2fdd65	2026-09-03T03:54:15-05:00	harden buyback escrow restoration.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0347	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 b2fdd6519d932edb2830e37a1e303ccea34945bc
HISTORY-0348	cc2d69425beea2c93a4000e44d49381deba8eed2	a2b90d8aef0f3f30f768261e6c57e47974b0bb51	a2b90d8	2026-09-03T03:45:33-05:00	record admin delivery smoke	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0348	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 a2b90d8aef0f3f30f768261e6c57e47974b0bb51
HISTORY-0349	cc2d69425beea2c93a4000e44d49381deba8eed2	4eca68c8cd2a62d8af17ff61353fe7832b17f383	4eca68c	2026-09-03T03:43:49-05:00	bind admin capacity artifact evidence	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0349	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4eca68c8cd2a62d8af17ff61353fe7832b17f383
HISTORY-0350	cc2d69425beea2c93a4000e44d49381deba8eed2	c93cce166d34306071481a3cc8ab6f7ddcf05317	c93cce1	2026-09-03T03:42:54-05:00	preflight admin shop delivery	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0350	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 c93cce166d34306071481a3cc8ab6f7ddcf05317
HISTORY-0351	cc2d69425beea2c93a4000e44d49381deba8eed2	ecdf0ebe241b8625b420df6281fa64b250a7e952	ecdf0eb	2026-09-03T03:39:20-05:00	refresh overflow artifact evidence	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0351	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 ecdf0ebe241b8625b420df6281fa64b250a7e952
HISTORY-0352	cc2d69425beea2c93a4000e44d49381deba8eed2	ad1a49e11858215842b13b67aa3bf4bc0e0be4d4	ad1a49e	2026-09-03T03:38:47-05:00	prevent paid item overflow loss	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0352	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 ad1a49e11858215842b13b67aa3bf4bc0e0be4d4
HISTORY-0353	cc2d69425beea2c93a4000e44d49381deba8eed2	d14b06c48d75c0fe950750f3b6025a9919280ab0	d14b06c	2026-09-03T03:32:15-05:00	couple escrow refund states	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0353	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 d14b06c48d75c0fe950750f3b6025a9919280ab0
HISTORY-0354	cc2d69425beea2c93a4000e44d49381deba8eed2	4909893de368b3c8ec88457e7b7a3a7625ffcb9b	4909893	2026-09-03T03:31:13-05:00	freeze failed barter refunds	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0354	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4909893de368b3c8ec88457e7b7a3a7625ffcb9b
HISTORY-0355	cc2d69425beea2c93a4000e44d49381deba8eed2	9fcb7f95ed7fcda611fcfb9c235be505c4e7163d	9fcb7f9	2026-09-03T03:22:52-05:00	rebind phase 001 artifact provenance	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0355	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 9fcb7f95ed7fcda611fcfb9c235be505c4e7163d
HISTORY-0356	cc2d69425beea2c93a4000e44d49381deba8eed2	425b6add644a1292fc6a3c096eeb91d0c49d1fef	425b6ad	2026-09-03T03:15:23-05:00	record admin buyback artifact hash	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0356	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 425b6add644a1292fc6a3c096eeb91d0c49d1fef
HISTORY-0357	cc2d69425beea2c93a4000e44d49381deba8eed2	62efc9fe483fbdd4aee36f0c220ca1c618129817	62efc9f	2026-09-03T03:14:05-05:00	protect admin buyback custody	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0357	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 62efc9fe483fbdd4aee36f0c220ca1c618129817
HISTORY-0358	cc2d69425beea2c93a4000e44d49381deba8eed2	04421a673281b3d83e5437a3d1ec3f7f6dc35942	04421a6	2026-09-03T03:10:56-05:00	record buyback artifact evidence	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0358	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 04421a673281b3d83e5437a3d1ec3f7f6dc35942
HISTORY-0359	cc2d69425beea2c93a4000e44d49381deba8eed2	fe1491886b7c6d2cefe965cd2c05e06615491d0b	fe14918	2026-09-03T03:09:31-05:00	protect player shop buyback custody	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0359	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 fe1491886b7c6d2cefe965cd2c05e06615491d0b
HISTORY-0360	cc2d69425beea2c93a4000e44d49381deba8eed2	211fafda8d5da0d9500f997421df2bf6e6dd2a0f	211fafd	2026-09-03T03:00:20-05:00	serialize settlement claims per shop	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0360	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 211fafda8d5da0d9500f997421df2bf6e6dd2a0f
HISTORY-0361	cc2d69425beea2c93a4000e44d49381deba8eed2	a91d6ede4c21508713d52649a8f14335b91dcfd2	a91d6ed	2026-09-03T02:58:49-05:00	preflight settlement claims before creation	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0361	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 a91d6ede4c21508713d52649a8f14335b91dcfd2
HISTORY-0362	cc2d69425beea2c93a4000e44d49381deba8eed2	fdd9c206c6d060b241e884622c4b6f93ee5a70f2	fdd9c20	2026-09-03T02:49:27-05:00	update player shop custody evidence	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0362	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 fdd9c206c6d060b241e884622c4b6f93ee5a70f2
HISTORY-0363	cc2d69425beea2c93a4000e44d49381deba8eed2	e50e3fc0fcdde75585e0b7880e060ca765581f31	e50e3fc	2026-09-03T02:48:50-05:00	record sale escrow verification	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0363	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 e50e3fc0fcdde75585e0b7880e060ca765581f31
HISTORY-0364	cc2d69425beea2c93a4000e44d49381deba8eed2	4677647967165131284cdb34d3ea770d1089a19b	4677647	2026-09-03T02:46:25-05:00	add exact player shop sale escrow	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0364	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4677647967165131284cdb34d3ea770d1089a19b
HISTORY-0365	cc2d69425beea2c93a4000e44d49381deba8eed2	4cddb3c3e65608c907b2157387cf86e1b518c5c3	4cddb3c	2026-09-03T02:21:58-05:00	record refund routing evidence	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0365	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4cddb3c3e65608c907b2157387cf86e1b518c5c3
HISTORY-0366	cc2d69425beea2c93a4000e44d49381deba8eed2	cef6d9293098879aab5da45bf287fae464444b37	cef6d92	2026-09-03T02:21:07-05:00	route refund capability	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0366	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 cef6d9293098879aab5da45bf287fae464444b37
HISTORY-0367	cc2d69425beea2c93a4000e44d49381deba8eed2	ba17ad16e284a240bd45ee0e280b7bcbaf126ca9	ba17ad1	2026-09-03T02:19:59-05:00	route refunds as deposits	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0367	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 ba17ad16e284a240bd45ee0e280b7bcbaf126ca9
HISTORY-0368	cc2d69425beea2c93a4000e44d49381deba8eed2	4b4333b62791af02320b6744ca2e562400ca3f9c	4b4333b	2026-09-03T02:16:17-05:00	record compensation smoke evidence	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0368	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4b4333b62791af02320b6744ca2e562400ca3f9c
HISTORY-0369	cc2d69425beea2c93a4000e44d49381deba8eed2	d708fc30f22678ad49c7eac37e5766a3b78ae0e8	d708fc3	2026-09-03T02:14:21-05:00	record compensation routing evidence	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0369	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 d708fc30f22678ad49c7eac37e5766a3b78ae0e8
HISTORY-0370	cc2d69425beea2c93a4000e44d49381deba8eed2	6fc29b53a7cb191c5750f03c9dbbfc706d83a227	6fc29b5	2026-09-03T02:13:27-05:00	route compensation deposits	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0370	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 6fc29b53a7cb191c5750f03c9dbbfc706d83a227
HISTORY-0371	cc2d69425beea2c93a4000e44d49381deba8eed2	c08fa3c02a59d279d784dae6c4f47858d27ca3f6	c08fa3c	2026-09-03T02:11:49-05:00	record latest phase verification	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0371	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 c08fa3c02a59d279d784dae6c4f47858d27ca3f6
HISTORY-0372	cc2d69425beea2c93a4000e44d49381deba8eed2	1acc0ffeb463448fa88ad9a17feeb799d4e39685	1acc0ff	2026-09-03T02:09:55-05:00	record transfer recovery evidence	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0372	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1acc0ffeb463448fa88ad9a17feeb799d4e39685
HISTORY-0373	cc2d69425beea2c93a4000e44d49381deba8eed2	36fb150a6575697250e7d24685266155db8e2146	36fb150	2026-09-03T02:08:54-05:00	freeze failed transfer compensation	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0373	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 36fb150a6575697250e7d24685266155db8e2146
HISTORY-0374	cc2d69425beea2c93a4000e44d49381deba8eed2	a6d9d0556a06cb810ba1c3e4e041adfec7446bb7	a6d9d05	2026-09-03T02:06:08-05:00	record bounded player shop evidence	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0374	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 a6d9d0556a06cb810ba1c3e4e041adfec7446bb7
HISTORY-0375	cc2d69425beea2c93a4000e44d49381deba8eed2	36cfb7d661644438368253a7777720ed56b057c9	36cfb7d	2026-09-03T02:05:18-05:00	bound player shop buy quantity	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0375	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 36cfb7d661644438368253a7777720ed56b057c9
HISTORY-0376	cc2d69425beea2c93a4000e44d49381deba8eed2	56bb9b3780ae19a02c0aa7dc375edc024fb21e90	56bb9b3	2026-09-03T02:01:39-05:00	record buy quantity safety evidence	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0376	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 56bb9b3780ae19a02c0aa7dc375edc024fb21e90
HISTORY-0377	cc2d69425beea2c93a4000e44d49381deba8eed2	c7786dfe1fc290cfd255c9c427345139018f8fb0	c7786df	2026-09-03T02:00:36-05:00	reject overflowing buy quantities	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0377	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 c7786dfe1fc290cfd255c9c427345139018f8fb0
HISTORY-0378	cc2d69425beea2c93a4000e44d49381deba8eed2	d6a93970f958b6c74c8f8bc027902c4b758e429b	d6a9397	2026-09-03T01:51:42-05:00	record claim recovery artifact	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0378	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 d6a93970f958b6c74c8f8bc027902c4b758e429b
HISTORY-0379	cc2d69425beea2c93a4000e44d49381deba8eed2	dbe7bb5b20ef548708d6db2b57e8d990f394959b	dbe7bb5	2026-09-03T01:51:24-05:00	freeze incomplete claims during recovery	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0379	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 dbe7bb5b20ef548708d6db2b57e8d990f394959b
